,url,category
836417,http://www.devilettes.on.ca/,Kids
796803,http://www.geocities.com/timessquare/realm/8299/,Kids
807082,http://usuarios.lycos.es/chiqui98/mars/porque%20ir%20a%20marte_1_h.htm,Kids
810864,http://pages.videotron.com/fenicia/,Kids
795856,http://www.geocities.com/televisioncity/station/9533/avalon.html,Kids
824012,http://www.angelfire.com/freak2/hott_sodapop/,Kids
802160,http://www.youngwomenshealth.org/iron.html,Kids
817458,http://geocities.com/modellbyggaren/,Kids
805873,http://home.arcor.de/jfw-schmelz/,Kids
798155,http://xbox360.ign.com/objects/858/858062.html,Kids
830883,http://news.nationalgeographic.com/news/2001/05/0504_smallstreams.html,Kids
822181,http://akidsheart.com/holidays/mday/mdgms.htm,Kids
813551,http://www.affinitia.net/,Kids
806023,http://www.youznagold.de/,Kids
810923,http://www.capeutservir.com/verbes/,Kids
802464,http://www.listentoourstories.com/,Kids
820577,http://encarta.msn.com/encyclopedia_761556932/elizabeth_ii.html,Kids
814882,http://www.meti.go.jp/intro/kids/,Kids
825382,http://www.meddybemps.com/5.1.html,Kids
836357,http://www.ymg-golf.com/,Kids
794847,http://www.freewebs.com/gryffindor-tower/,Kids
837200,http://www.fallingcreek.com/,Kids
793269,http://www.beyondbooks.com/art11/2e.asp,Kids
806244,http://www.juz-leer.de/,Kids
815332,http://www.billybiever.nl/,Kids
814937,http://www.police.pref.osaka.jp/01sogo/koho/kids/,Kids
823513,http://www.geocities.com/colintonguides/,Kids
802103,http://whyfiles.org/141bioweapons2/5.html,Kids
818446,http://www.dtv.cz/,Kids
823436,http://www.1stniag.com/,Kids
792946,http://www.geocities.com/thebluedevilbrigade/index.htm,Kids
815815,http://www.freewebs.com/drollie87/,Kids
823010,http://www.angelfire.com/il2/boyscouttroop358/index.html,Kids
805824,http://www.jugendfeuerwehr-wachtendonk.de/,Kids
817022,http://bibigosha.ru/,Kids
830676,http://www.coe.uh.edu/archive/science/science_lessons/scienceles1/finalhome.htm,Kids
802361,http://www.youngminds.org.uk/parents/im-concerned-about/bulimia-and-anorexia,Kids
836476,http://www.prairienet.org/cuyha/,Kids
823856,http://www.freewebs.com/iluvme02/,Kids
815472,http://www.webkwestie.nl/gogh_01/,Kids
837579,http://homepage.ntlworld.com/gheathcote/yoyomenu.html,Kids
800622,http://wii.gamespy.com/wii/summer-sports/,Kids
819787,http://www.pbs.org/wnet/americanmasters/database/warhol_a.html,Kids
800855,http://www.gamestats.com/objects/826/826290/,Kids
794656,http://www.musicomh.com/interviews/pussycat-dolls_1105.htm,Kids
829200,http://www.hhmi.org/senses/,Kids
818690,http://www.celticeurope.cz/,Kids
833769,http://www.archaeolink.com/mikmaq%20indians.htm,Kids
794723,http://www.jetpackpets.com/,Kids
820796,http://www3.sympatico.ca/goweezer/canada/mulroney.htm,Kids
817973,http://ddmdelta.kamaradi.cz/,Kids
805698,http://www.112server.de/ffwoa.de/main.php4?cat=jugend,Kids
823463,http://www.angelfire.com/biz/26guelph/,Kids
825003,http://www.torahtots.com/,Kids
805770,http://www.jf-landkreis-aurich.de/,Kids
794026,http://cube.gamespy.com/gamecube/pokemon-channel/,Kids
813753,http://www2s.biglobe.ne.jp/~suzakihp/index40.html,Kids
796482,http://www.geocities.com/alexjohnc3/,Kids
817411,http://user.tninet.se/~dqk273c/,Kids
835839,http://familycrafts.about.com/od/creativesnacks/r/turkeycookie.htm,Kids
828815,http://www.batconservation.org/content/egyptianfruitbatinfo.html,Kids
797624,http://wii.gamespy.com/wii/marvel-ultimate-alliance/,Kids
829303,http://www.nature-wildlife.com/suricatetxt.htm,Kids
805867,http://www.jugendfeuerwehr-bingen.com/,Kids
831036,http://volcanoworld.wordpress.com/category/faq/,Kids
808598,http://canalgame.com/,Kids
801897,http://www.freewebs.com/faeriepicnicproductions/,Kids
821104,http://myweb.tiscali.co.uk/speel/illus/bfoster.htm,Kids
805776,http://www.feuerwehr-badbentheim.de/jugend.htm,Kids
808130,http://www.geocities.com/zeroex3/,Kids
824400,http://www.angelfire.com/nd/natalied/main.html,Kids
793030,http://www.guitarsnotguns.org,Kids
813639,http://park.org/japan/kyoto/kids/,Kids
820389,http://www.incwell.com/biographies/swift.html,Kids
813247,http://www.shopro.co.jp/tv/program/ohacoro/,Kids
830539,http://www.mendelweb.org/,Kids
798722,http://ps2.gamespy.com/playstation-2/the-sims-bustin-out/6506p1.html,Kids
795141,http://psc.disney.go.com/disneychannel/suitelife/,Kids
807418,http://www.geocities.com/thetropics/shores/8070/bandera.htm,Kids
819039,http://www.dzieci.4teens.pl/,Kids
827208,http://content.scholastic.com/browse/article.jsp?id=4845,Kids
827623,http://www.exploratorium.edu/climate/,Kids
809864,http://emulatos.ifrance.com/,Kids
833027,http://www.pbs.org/wnet/changingstages/,Kids
797017,http://ps3.ign.com/objects/850/850866.html,Kids
811274,http://chevaux-de-la-cotte.perso.cegetel.net/cariboost1/,Kids
828851,http://www.ecokids.ca/pub/eco_info/topics/climate/ecostats/index.cfm,Kids
833009,http://www.ask4geo.com/france.php,Kids
800294,http://www.gamestats.com/objects/907/907834/,Kids
801305,http://pc.ign.com/objects/142/14261327.html,Kids
830047,http://library.thinkquest.org/26070/,Kids
837357,http://uk.pollypocket.com,Kids
812243,http://agatha.christie.free.fr/,Kids
805777,http://www.jf-landkreis-leer.de/,Kids
825980,http://www.poetryandfunkidstyle.co.uk/,Kids
824500,http://www.angelfire.com/sports/ryantaylorclark/,Kids
809025,http://www.usuarios.lycos.es/vegueta131,Kids
808527,http://www.adivinancero.com,Kids
817415,http://ellinor.atspace.com,Kids
800463,http://www.1up.com/do/previewpage?cid=3169791&amp;p=1,Kids
793746,http://www.webjam.com/,Kids
810049,http://lightsfromparadise.free.fr/alyssa/,Kids
797487,http://wii.gamespy.com/wii/mario-sonic-at-the-olympic-games/,Kids
805062,http://home.scoutnet.de/dpsg.mannheim-bergstrasse/bezirk/,Kids
793893,http://www.freewebs.com/beyblade_fantasy/,Kids
818511,http://www.kinder.cz/kinder/,Kids
830827,http://www.epa.gov/owow/estuaries/about1.htm,Kids
828632,http://www.goliathus.com/,Kids
824529,http://www.freewebs.com/restlesshours/,Kids
823360,http://www.geocities.com/yosemite/gorge/5258/index.html,Kids
806181,http://www.buchtstrasse.de/,Kids
837869,http://www.youthwebonline.com/,Kids
798754,http://wii.ign.com/objects/142/14266109.html,Kids
807541,http://www.elmundo.es/traductor/,Kids
810773,http://www.sortezrevenez.fr/,Kids
824823,http://www.bibleline.org/home.html,Kids
836010,http://www.balloontales.com/index.html,Kids
808628,http://simobiliaria.iespana.es/index.es.htm,Kids
829150,http://www.wsu.edu:8001/vwsu/gened/learn-modules/top_longfor/phychar/culture-humans-1one.html,Kids
836788,http://www.digitalmediaadventures.com,Kids
798976,http://ds.gamespy.com/nintendo-ds/spectrobes/,Kids
824981,http://www.soon.org.uk/true_stories/holocaust.htm,Kids
803113,http://www.manicheta.com,Kids
805084,http://www.dpsg-leutershausen.de/,Kids
826168,http://www.geocities.com/jk102.geo/,Kids
804823,http://www.nagetiere-online.de/,Kids
815276,http://viesoji.policija.lt/index.php?page_id=77,Kids
821253,http://library.thinkquest.org/2667/banneker.htm,Kids
810141,http://www.lyokosite.fr/,Kids
811010,http://mathenhistoires.free.fr,Kids
807118,http://www.astrosurf.com/astronosur/pla_neptuno.htm,Kids
808065,http://www.geocities.com/f_123457/primerapagina.html,Kids
819748,http://www.constable.net/arthistory/glo-sloan.html,Kids
798156,http://www.1up.com/do/reviewpage?cid=3155538,Kids
801734,http://www.mandrixx.net/plopnoid.html,Kids
833492,http://www.mononagrove.org/locations/winnequah/native%20american%2002.03/nat_am_exp..htm,Kids
823736,http://www.geocities.com/rhscadets/main,Kids
827852,http://www.ct.gov/dep/cwp/view.asp?q=326216,Kids
827185,http://www.frontiernet.net/~kidpower/comet.html,Kids
810214,http://www.cartoonnetwork.fr/,Kids
821965,http://holidays.kaboose.com/fathers-day/index.html,Kids
831530,http://www.inflowimages.com/chasereports/dustdevils/dustdevils.asp,Kids
798478,http://pc.gamespy.com/pc/rugby-2004/6478p1.html,Kids
836970,http://www.westernadventurecamp.com/,Kids
822577,http://www.geocities.com/truthtriangle31/index.html,Kids
811491,http://www.curiosphere.tv/volcans/modulevolcans.html,Kids
815554,http://www.chrisvegter.nl/,Kids
810320,http://carteauxtresors.france3.fr/,Kids
830293,http://dogfeathers.com/java/spirals.html,Kids
823233,http://scoutingireland.com/douglas/,Kids
820626,http://www.bbc.co.uk/history/historic_figures/henry_iv_king.shtml,Kids
830176,http://library.thinkquest.org/10170/main.htm,Kids
813677,http://www.geocities.co.jp/neverland/2053/,Kids
826034,http://news.bbc.co.uk/cbbcnews/hi/find_out/specials/2001/harry_potter/default.stm,Kids
804035,http://www.startv.com.tw/chv/index.asp,Kids
810562,http://www.toutsimcity.com/,Kids
837481,http://zx81.isl.uiuc.edu/lego/diaspar/,Kids
834097,http://library.thinkquest.org/28994/,Kids
832411,http://www.bbc.co.uk/weather/world/country_guides/results.shtml?tt=tt000840,Kids
802740,http://www.geocities.com/perfectapple/welcome.html,Kids
826183,http://www.shared-visions.com/explore/english/english.html,Kids
797030,http://www.cheatscodesguides.com/gamecube-cheats/harvest-moon-poem-of-happiness-for-world/,Kids
793711,http://www.kidsfreeware.com/,Kids
792834,http://web.abo.fi/fak/hf/musik/sibelius/en/,Kids
817626,http://www.turkiyecocuk.com.tr/,Kids
811557,http://www.visite-virtuelle.com/sedov/,Kids
814005,http://www.kasen.or.jp/kawaasobi/flame.htm,Kids
806672,http://www.diaware.de/html/imathe.html,Kids
827616,http://www.gcse.com/energy/climate_change.htm,Kids
798979,http://www.gamespot.com/ds/action/spidermanbattlefornewyork/,Kids
835043,http://bcn.boulder.co.us/government/national/speeches/spch2.html,Kids
794920,http://movies.ign.com/objects/848/848695.html,Kids
819266,http://www.apostol.pl/,Kids
812636,http://utenti.quipo.it/base5/,Kids
792641,http://www.mit.edu:8001/people/jcb/viola-jokes.html,Kids
802557,http://www.ada.org/public/games/animation/index.asp,Kids
812220,http://www.taraduncan.com,Kids
833687,http://www.rlnn.com/,Kids
801430,http://www.gamestats.com/objects/900/900106/,Kids
829053,http://www.npwrc.usgs.gov/resource/wildlife/endanger/mustnigr.htm,Kids
801565,http://xbox360.gamezone.com/gamesell/p37418.htm,Kids
816172,http://orangutan.flevoland.to/,Kids
819315,http://homepage.oanet.com/jaywhy/,Kids
822503,http://campbell-chapter.tripod.com,Kids
820061,http://www.kevinhenkes.com/,Kids
825669,http://www.pearsonlongman.com/teens/students/,Kids
825084,http://www.bygpub.com/books/tg2rw/volunteer.htm,Kids
825521,http://atv.disney.go.com/playhouse/jojoscircus/,Kids
806403,http://www.greppen.ch/jugendforum/,Kids
837110,http://www.campwinadu.com/,Kids
797224,http://psp.gamespy.com/playstation-portable/jeanne-darc/,Kids
812418,http://www.lamed.dapim.co.il/,Kids
822586,http://www.street-level.org/,Kids
800937,http://games.teamxbox.com/xbox-360/2040/star-ocean-the-last-hope/,Kids
795904,http://forumplanet.gamespy.com/,Kids
799948,http://ds.gamespy.com/nintendo-ds/worms-open-warfare-2/,Kids
806515,http://www.labbe.de/zzzebra/,Kids
808817,http://es.wikipedia.org/wiki/depresi%c3%b3n,Kids
809212,http://www.es.chabad.org/library/article_cdo/aid/535000/jewish/las-fiestas.htm,Kids
817024,http://vkids.km.ru/,Kids
817580,http://www.tv4kids.org/,Kids
807143,http://www.galeon.com/home3/ssolar/saturno.html,Kids
805483,http://jesus.de/show.sxp/2513.html,Kids
837630,http://teenadvice.about.com/,Kids
800091,http://www.gamefaqs.com/console/wii/data/933033.html,Kids
794598,http://en.wikipedia.org/wiki/jack_johnson_%28musician%29,Kids
793618,http://www.factmonster.com/ipka/a0774696.html,Kids
820334,http://www.edupaperback.org/showauth.cfm?authid=101,Kids
802129,http://www.kidshealth.org/teen/diseases_conditions/genetic/turner.html,Kids
825843,http://holidays.kaboose.com/christmas/stories/kidnapped-santa/xmas-stories-kidnappedsanta.html,Kids
797297,http://www.1up.com/do/reviewpage?cid=3155646,Kids
801782,http://www.fraynework.com.au/story/games/index.html,Kids
816481,http://www.jeugdlokeren.be/boardgames/,Kids
824786,http://www.sinc.sunysb.edu/clubs/buddhism/story/index.html,Kids
792716,http://www.factmonster.com/ce6/people/a0807728.html,Kids
832495,http://www.webpak.net/~ricksha/,Kids
804896,http://www.stammgoetzvonberlichingen.de/,Kids
827203,http://www.windows.ucar.edu/tour/link=/comets/halleys_comet.html,Kids
824864,http://gardenofpraise.com/bibleles.htm,Kids
818503,http://www.komin.estranky.cz/,Kids
820914,http://www.nps.gov/archive/wori/ecs.htm,Kids
798549,http://wii.ign.com/objects/827/827052.html,Kids
817192,http://ilib.mccme.ru/djvu/yaglom/13sharov.htm,Kids
836333,http://afl.com.au/,Kids
825729,http://www.edict.com.hk/vlc/vocabsyn/framessyn1.htm,Kids
809466,http://www.lestresorsdeparis.com/,Kids
836850,http://www.campingunlimited.com/,Kids
816141,http://www.paddestoelen.net/,Kids
837209,http://www.bearcreekcamp.org/,Kids
823501,http://www.geocities.com/guide_camp/,Kids
835931,http://www.paperfolding.com,Kids
804761,http://www.metzenthin.ch/,Kids
824389,http://creativityrocks.moonfruit.com/,Kids
805304,http://www.scout.at/graz8/,Kids
819071,http://olga.evo.pl,Kids
827896,http://www.animalcorner.co.uk,Kids
820066,http://www.eduplace.com/kids/hmr/mtai/lobel.html,Kids
792303,http://www.geocities.com/louisebrookssociety/denishawn-pix.html,Kids
821784,http://homecooking.about.com/od/specificdishes/a/gingerbreadhous.htm,Kids
830908,http://www.abag.ca.gov/bayarea/enviro/erosion/erosion.html,Kids
811284,http://poney-shetland.skyrock.com/,Kids
801603,http://xbox360.ign.com/objects/143/14323202.html,Kids
833460,http://lcweb2.loc.gov/frd/cs/mxtoc.html,Kids
804931,http://www.vcp-kct.de/,Kids
817735,http://www.vlaksim.cz/,Kids
818138,http://www.skauti.cz/,Kids
830151,http://news.bbc.co.uk/1/hi/sci/tech/,Kids
832778,http://lcweb2.loc.gov/frd/cs/lktoc.html,Kids
821187,http://www.factmonster.com/ce6/people/a0823925.html,Kids
796504,http://www.pro-g.co.uk/xbox/far_cry_instincts_next_chapter/review.html,Kids
838294,http://www.geocities.com/heartland/bluffs/1729/,Kids
808631,http://torresonline.iespana.es/simsvikito/,Kids
830989,http://www.tarpits.org/education/guide/,Kids
807985,http://puertadigital.iespana.es/puertadigital/,Kids
824452,http://www.angelfire.com/amiga/princessshorty/,Kids
826167,http://www.angelfire.com/realm2/swords_of_writing/,Kids
810707,http://www.infovph.ca/infovph/adolescents/,Kids
813259,http://www.toei.co.jp/tv/gekiranger/,Kids
803896,http://science-farm.org,Kids
810796,http://www.daucykid.com/,Kids
824101,http://www.angelfire.com/ny5/dewcraver/,Kids
828467,http://www.nationalgeographic.com/fieldtales/greatwhite/,Kids
834929,http://www.mrlincolnandthefounders.org,Kids
832049,http://library.thinkquest.org/28690/,Kids
819143,http://www.baltazar-gabka.pl,Kids
809062,http://asde.scouts-es.net/gs1/,Kids
792233,http://www.ncm.museum/,Kids
825768,http://home.pacific.net.au/~greg.hub/engpage.html,Kids
834528,http://news.bbc.co.uk/2/hi/europe/4997380.stm,Kids
821791,http://holidays.kaboose.com/christmas/,Kids
817686,http://www.sivilcelerim.com/,Kids
797160,http://pc.ign.com/articles/521/521373p1.html,Kids
834094,http://www.factmonster.com/ipka/a0107296.html,Kids
832783,http://www.bbc.co.uk/weather/world/country_guides/results.shtml?tt=tt002810,Kids
800209,http://psp.ign.com/objects/844/844759.html,Kids
822107,http://www.colorsofindia.com/,Kids
807558,http://www.elalmanaque.com/lexico-derecho-politica.htm,Kids
809164,http://www.fabriciocuellar.blogspot.com/,Kids
824103,http://www.geocities.com/friendsdan2000/mypageblue.html,Kids
835948,http://www.nationalgeographic.com/ngkids/trythis/trythis_becrafty_main.html,Kids
810465,http://www.ownbloog.com,Kids
800037,http://xbox360.ign.com/objects/850/850402.html,Kids
826159,http://www.toyomasu.com/haiku/,Kids
822192,http://akidsheart.com/holidays/winter/winter.htm,Kids
803125,http://www.bg-mamma.com/site/content/view/409/57/,Kids
815438,http://www.jeugdrodekruis.be/,Kids
809316,http://www.quebecjeunes.com,Kids
831115,http://en.wikipedia.org/wiki/tidal_bore,Kids
812614,http://www.nelgiardino.altervista.org,Kids
809156,http://carreris.iespana.es/,Kids
837607,http://matchbox.zsebehazy.com/,Kids
812191,http://www.peterrabbit.co.uk/fr/,Kids
796407,http://www.fileplanet.com/102980/0/section/exteel-,Kids
799001,http://games.teamxbox.com/xbox-360/1990/spiderman-web-of-shadows/,Kids
808722,http://www.sinsida.com/,Kids
798134,http://www.gamespot.com/ps2/adventure/pigletsbiggame/review.html,Kids
837808,http://www.zodiacgirlz.com/,Kids
813718,http://www.santaland.or.jp/,Kids
830726,http://www.veggievan.org/,Kids
820141,http://www.janbrett.com/,Kids
827709,http://www.wsc.org.au/,Kids
793412,http://encarta.msn.com/encnet/refpages/refarticle.aspx?refid=761564921,Kids
827856,http://www.ucmp.berkeley.edu/exhibits/,Kids
828665,http://www.princeton.edu/~angarone/cicada/,Kids
827817,http://www.askascientist.org/,Kids
815044,http://www.npo-wink.org/pop_school/,Kids
825921,http://fairychronicles.com/,Kids
803357,http://www.disneybox.com/,Kids
800047,http://pc.gamespy.com/pc/portal/,Kids
809293,http://www.leblogdejulie.com/,Kids
806845,http://www.schuetzenbund.de/jugend/,Kids
831694,http://www.photolib.noaa.gov/nws/clouds1.html,Kids
804391,http://theramed.cobrayouth2.de/,Kids
826386,http://www.geocities.com/senoragonzalez_espanol/,Kids
815525,http://www.niccifrench.nl/,Kids
819476,http://cgfa.dotsrc.org/bruegel1/bruegel1_bio.htm,Kids
834463,http://www.awesomestories.com/famous-trials/penn,Kids
809207,http://usuarios.lycos.es/tararirori/indexju.html,Kids
821508,http://en.wikipedia.org/wiki/clara_barton,Kids
834134,https://www.cia.gov/library/publications/world-leaders-1/world-leaders-m/micronesia-federated-states-of.html,Kids
816333,http://www.huiswerkbegeleiding.nl/,Kids
793947,http://www.angelfire.com/anime2/zeonbase/,Kids
834573,http://academics.smcvt.edu/vtgeographic/textbook/population/population_of_vermont.htm,Kids
825497,http://www.angelinaballerina.com,Kids
827892,http://www.seaworld.org/animal-info/,Kids
808159,http://www.geocities.com/area51/nova/8611/,Kids
795094,http://www.tv.com/so-weird/show/730/summary.html,Kids
809157,http://gustavo2.iespana.es/pagina/primera%20pagina.html,Kids
811317,http://www.zoo-palmyre.fr/,Kids
831502,http://www.hko.gov.hk/education/edu01met/wxphe/ele_foge.htm,Kids
831655,http://www.chaseday.com/lightning.htm,Kids
826634,http://www.freewebs.com/maths88/,Kids
812701,http://www.pd.astro.it/stelle/,Kids
803685,http://home.anet.net.tw/minghanglee/pan/,Kids
800365,http://ds.ign.com/objects/879/879488.html,Kids
831826,http://www.pecosrio.com,Kids
832728,http://www.csudh.edu/global_options/375students-sp96/malaysia/default.htm,Kids
799102,http://www.gamespot.com/psp/action/starwarsbattlefrontrenegadesquadron/review.html?om_act=convert&amp;om_clk=gssummary&amp;tag=summary;review,Kids
798326,http://www.1up.com/do/previewpage?cid=3166452,Kids
796024,http://www.1up.com/do/previewpage?cid=3171458&amp;p=1,Kids
817874,http://www.koblizek.net/,Kids
820842,http://myhero.com/myhero/hero.asp?hero=susanbanthony,Kids
832253,http://lcweb2.loc.gov/frd/cs/lytoc.html,Kids
828266,http://nationalzoo.si.edu/animals/birds/focus_on_flamingoes/identification.cfm,Kids
817658,http://www.aliguven.org/,Kids
801145,http://nds.gamezone.com/gamesell/p35463.htm,Kids
824659,http://www.freewebs.com/wolf_luvva/,Kids
834197,http://www.state.gov/p/wha/ci/bl/,Kids
822291,http://www.edhelper.com/st_patricks_day.htm,Kids
811572,http://www.histoireguibo.net/,Kids
811594,http://www.elbalero.gob.mx/index_fr.html,Kids
805053,http://www.pfadfinder-traustadt.de/,Kids
832513,http://www.bbc.co.uk/weather/world/country_guides/results.shtml?tt=tt005200,Kids
816787,http://www.portalshakira.com/,Kids
798578,http://www.gamefaqs.com/computer/doswin/data/931232.html,Kids
822704,http://www.angelfire.com/ct2/scouts/6main.shtml,Kids
810057,http://benontheweb.ifrance.com/,Kids
797593,http://www.1up.com/do/previewpage?cid=3168760,Kids
820525,http://www.factmonster.com/ce6/people/a0811428.html,Kids
813163,http://www.tfc-anime.net/hamax/,Kids
808761,http://www.xtec.cat/col-amordedios/juegos/,Kids
833055,http://www.madurodam.nl/,Kids
827113,http://www.mreclipse.com/,Kids
805588,http://www.kjfw-aoe.de/,Kids
801614,http://uk.gamespot.com/xbox360/sports/virtuatennis2009/news.html?sid=6206698&amp;mode=previews,Kids
805795,http://www.feuerwehr.minden.de/jf/,Kids
818439,http://www.dentalalarm.cz/,Kids
836435,http://www.njyhl.org/,Kids
835562,http://www.bry-backmanor.org/explorerstack2.html,Kids
800715,http://xbox360.ign.com/objects/882/882478.html,Kids
832063,http://www.bbc.co.uk/weather/world/country_guides/results.shtml?tt=tt000010,Kids
820147,http://www.decordova.org/decordova/exhibit/1997/stories/brown.html,Kids
831121,http://www.howardbloom.net/the_neolithic.htm,Kids
808683,http://es.catholic.net/jovenes/template_tema.phtml?seccion=6&amp;categoria=150&amp;tema=271,Kids
812054,http://www.cantal-junior.com/,Kids
808554,http://www.sosinformatica.net/mystiii/,Kids
817786,http://www.nipos-mk.cz/text.asp?id=720,Kids
835838,http://familycrafts.about.com/od/creativesnacks/r/halcatrec.htm,Kids
810554,http://www.mcvideogame.com/index-fra.html,Kids
836251,http://www.vcaa.org/,Kids
804534,http://www.kindermuseum.frankfurt.de/,Kids
819602,http://www.geocities.com/hansiiholbein/,Kids
809650,http://membres.lycos.fr/melu/,Kids
836396,http://www.exploratorium.edu/hockey/,Kids
818236,http://blog.jenikkozak.cz,Kids
832906,http://www.factmonster.com/ipka/a0107596.html,Kids
831465,http://www.ecokids.ca/pub/eco_info/topics/climate/weather/index.cfm,Kids
819455,http://www.ibiblio.org/wm/paint/auth/blake/,Kids
828899,http://www.fishbc.com/adventure/wilderness/animals/bobcat.htm,Kids
818973,http://www.ctenarskydenik.tym.cz/,Kids
830787,http://www.sciencenewsforkids.org/articles/20030827/feature1.asp,Kids
830906,http://www.reachoutmichigan.org/funexperiments/quick/dirtmeister/erosion.html,Kids
794433,http://www.davidjack.com/,Kids
814064,http://mweb.jrscomware.com/tie/,Kids
796702,http://pc.gamespy.com/pc/gtr/,Kids
832220,http://www.state.gov/p/af/ci/ga/,Kids
835379,http://intranet.dalton.org/groups/greece/,Kids
832785,http://www.cp-pc.ca/english/srilanka/,Kids
811645,http://www.ropfo.ca/champlain/intro/francais.php,Kids
823845,http://www.geocities.com/enchantedforest/pond/2571/,Kids
810194,http://www.merveilleux.ca/winnie/winnie.htm,Kids
824848,http://www.wonderzone.com/,Kids
794886,http://en.wikipedia.org/wiki/poseidon_(film),Kids
833593,http://www.indians.org/welker/byecolum.htm,Kids
792312,http://home.comcast.net/~ja_visst/nordiska/,Kids
818783,http://www.astrovm.cz/cz/detem.html,Kids
827052,http://www.guide-to-astronomy.narod.ru/,Kids
812187,http://poesie.webnet.fr/,Kids
800208,http://psp.gamespy.com/playstation-portable/lost-regnum/,Kids
836038,http://www.notefamily.com/kids.htm,Kids
819446,http://www.ibiblio.org/wm/paint/auth/bellini/,Kids
833763,http://kma.chebucto.org/,Kids
806691,http://www.kidsandscience.com/,Kids
815993,http://werkstuk.freddoweb.nl/ghana/ghanafr.htm,Kids
823617,http://www.stewartonscouts.btik.com/,Kids
812397,http://www.mikudim.co.il,Kids
813810,http://www.pref.kumamoto.jp/kids/,Kids
833930,http://www.ga.wa.gov/visitor/capitoltour/,Kids
799080,http://pc.ign.com/objects/608/608569.html,Kids
830066,http://www.sd22.bc.ca/hillview/treeid.htm,Kids
818724,http://www.modrastrela.wz.cz/,Kids
794534,http://kids.aol.com/music/artists-a-z/kelly-clarkson/videos,Kids
804175,http://www.bioweb.dk/,Kids
829936,http://nationalzoo.si.edu/animals/,Kids
825134,http://www.jebcoolkids.com/,Kids
816237,http://mediatheek.thinkquest.nl/~llb351/,Kids
815763,http://beverkolonie.scoutinghoogeveen.nl/,Kids
799921,http://wii.ign.com/objects/903/903769.html,Kids
795675,http://cube.gamespy.com/gamecube/billy-hatcher-and-the-giant-egg/6104p1.html,Kids
792474,http://www.travelbrochuregraphics.com/,Kids
836371,http://sportsillustrated.cnn.com/events/1996/olympics/daily/july25/flashback.html,Kids
830615,http://www.cs.umd.edu/hcil/kiddesign/,Kids
792272,http://www.angelfire.com/ut2/kidstories/htmlks.html,Kids
793426,http://www.moniquebor.nl/,Kids
800723,http://pc.gamespy.com/pc/supreme-ruler-2010/,Kids
810609,http://www.pate-a-modeler.com/,Kids
824608,http://www.freewebs.com/mortisha/,Kids
798717,http://www.gamespot.com/gba/strategy/thesimsbustinout/review.html,Kids
799162,http://www.sega.com/gamesite/supermonkeyball/minigame/supermonkeyball.html,Kids
819330,http://www.notablebiographies.com/,Kids
821302,http://www.howstuffworks.com/ginger.htm,Kids
799316,http://xbox.gamespy.com/xbox-360/tomb-raider-vii/,Kids
821562,http://www.bized.co.uk/virtual/economy/library/economists/harrod.htm,Kids
802636,http://www.imissmydad.com/,Kids
825500,http://treehousetv.com/kids,Kids
802420,http://www.hypoinfo.com/,Kids
813635,http://www.yossya.jp/kids/,Kids
817757,http://xdesign.cz/pexeso/,Kids
821772,http://members.shaw.ca/woa/christmas.htm,Kids
818493,http://www.gypri.cz/cesky/casopi.html,Kids
795596,http://pc.ign.com/objects/734/734573.html,Kids
812577,http://www.infanziaweb.it/,Kids
813513,http://www.cyberworld.ne.jp/kids/,Kids
808097,http://www.usuarios.lycos.es/shintao/album/index.htm,Kids
820973,http://www.cdli.ca/cite/excolumbus.htm,Kids
823186,http://www.troop151.net/,Kids
797280,http://www.gamefaqs.com/console/ps2/data/516587.html,Kids
798937,http://www.sega.com/sonicunleashed/,Kids
802492,http://www.nationalmssociety.org/multimedia-library/kids-keep-smyelin/index.aspx,Kids
815414,http://proto.thinkquest.nl/~jrc010/,Kids
820482,http://www.tshaonline.org/handbook/online/articles/pp/fpo27.html,Kids
820595,http://www.bbc.co.uk/history/historic_figures/george_v_king.shtml,Kids
826739,http://www.colstate.edu/mathcontest/,Kids
818052,http://www.ddm-lanskroun.cz/,Kids
793798,http://www.make-a-web-site.com/,Kids
793298,http://www.eyeconart.net/history/expressionism.htm,Kids
796120,http://ps2.gamespy.com/playstation-2/the-da-vinci-code/,Kids
828142,http://museum.gov.ns.ca/mnh/nature/nsbirds/bns0088.htm,Kids
814256,http://www.thr.mlit.go.jp/iwate/kodomo/kazan/kazan_ku-bo-/,Kids
832373,http://www.places.co.za/html/swazicul.html,Kids
836143,http://www.paintingclinic.com,Kids
808343,http://www.terra.es/cine/especiales/totenwackers/,Kids
798382,http://www.1up.com/do/reviewpage?cid=3161958,Kids
824785,http://www.buddhanet.net/mag_kids.htm,Kids
836378,http://www.geocities.com/hollywood/8292/,Kids
814280,http://www.typhoon.st/,Kids
805511,http://www.m-s-p-e.de/,Kids
831762,http://www.comet.ucar.edu/class/smfaculty/byrd/,Kids
800429,http://games.teamxbox.com/xbox-360/1868/boogie-bunnies/,Kids
792371,http://www.sadance.co.uk,Kids
827470,http://www.angelfire.com/ns/marianw/,Kids
812826,http://www.telefonogiovane.it,Kids
831327,http://unmuseum.mus.pa.us/searepti.htm,Kids
798243,http://psp.gamespy.com/playstation-portable/bigbig-studios-project-untitled/,Kids
797410,http://www.ea.com/official/lordoftherings/bfme2/us/home.jsp,Kids
799398,http://www.gamefaqs.com/portable/ds/data/928292.html,Kids
